date,store_id,item_name,category,region,inventory_level,units_sold,units_sold_7d,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2025-12-01,MY_STORE,0,Liquor,MY_REGION,17.0,1.43,10.0,11.0,10.0,1083.095,9.091076960008127,Normal,0,1137.2497500000002,Winter
2025-07-01,MY_STORE,0,Liquor,MY_REGION,24.0,2.71,19.0,21.0,19.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Summer
2025-08-01,MY_STORE,0,Liquor,MY_REGION,43.0,2.43,17.0,19.0,17.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Summer
2025-09-01,MY_STORE,0,Liquor,MY_REGION,44.0,5.0,35.0,38.0,35.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Fall
2025-10-01,MY_STORE,0,Liquor,MY_REGION,45.0,3.29,23.0,25.0,23.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Fall
2025-11-01,MY_STORE,0,Liquor,MY_REGION,12.0,6.43,45.0,50.0,45.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Fall
2025-12-01,MY_STORE,0,Liquor,MY_REGION,0.0,1.71,12.0,13.0,12.0,797.69,9.091250987225626,Normal,0,837.5745000000001,Winter
2025-07-01,MY_STORE,0,Liquor,MY_REGION,6.0,1.71,12.0,13.0,12.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Summer
2025-08-01,MY_STORE,0,Liquor,MY_REGION,24.0,0.86,6.0,7.0,6.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Summer
2025-09-01,MY_STORE,0,Liquor,MY_REGION,25.0,3.29,23.0,25.0,23.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Fall
2025-10-01,MY_STORE,0,Liquor,MY_REGION,25.0,3.43,24.0,26.0,24.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Fall
2025-11-01,MY_STORE,0,Liquor,MY_REGION,25.0,3.43,24.0,26.0,24.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Fall
2025-12-01,MY_STORE,0,Liquor,MY_REGION,12.0,3.57,25.0,28.0,25.0,769.47,9.09067280075897,Normal,0,807.9435000000001,Winter
2025-01-01,MY_STORE,0,Liquor,MY_REGION,2.0,1.43,10.0,11.0,10.0,4619.82,9.090830378672752,Normal,0,4850.811,Winter
2025-04-01,MY_STORE,0,Liquor,MY_REGION,7.0,0.14,1.0,1.0,1.0,4626.47,9.090948390457521,Normal,0,4857.793500000001,Spring
2025-05-01,MY_STORE,0,Liquor,MY_REGION,10.0,0.43,3.0,3.0,3.0,4626.52,9.090958214813732,Normal,0,4857.8460000000005,Spring
2025-06-01,MY_STORE,0,Liquor,MY_REGION,8.0,0.29,2.0,2.0,2.0,4626.57,9.090968038957575,Normal,0,4857.8985,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,59.0,8.71,61.0,67.0,61.0,59.66,4.760308414347966,Normal,0,62.643,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.71,12.0,13.0,12.0,59.66,4.760308414347966,Normal,0,62.643,Spring
2024-01-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.29,2.0,2.0,2.0,86.08,4.76301115241635,Normal,0,90.384,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.57,4.0,4.0,4.0,924.46,4.761698721415743,Normal,0,970.6830000000001,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.71,5.0,6.0,5.0,924.46,4.761698721415743,Normal,0,970.6830000000001,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,924.46,4.761698721415743,Normal,0,970.6830000000001,Summer
2024-01-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.57,4.0,4.0,4.0,799.26,4.761904761904756,Normal,0,839.2230000000001,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.86,6.0,7.0,6.0,799.26,4.761904761904756,Normal,0,839.2230000000001,Spring
2025-11-01,MY_STORE,0,Grocery,MY_REGION,29.0,0.14,1.0,1.0,1.0,799.26,4.761904761904756,Normal,0,839.2230000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,19.0,1.43,10.0,11.0,10.0,799.26,4.761904761904756,Normal,0,839.2230000000001,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,18.0,0.29,2.0,2.0,2.0,1043.46,4.7620416690625476,Normal,0,1095.633,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,1043.46,4.7620416690625476,Normal,0,1095.633,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.43,3.0,3.0,3.0,1450.91,4.761839121654695,Normal,0,1523.4555000000003,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,1450.91,4.761839121654695,Normal,0,1523.4555000000003,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.71,5.0,6.0,5.0,1450.91,4.761839121654695,Normal,0,1523.4555000000003,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.29,2.0,2.0,2.0,1450.91,4.761839121654695,Normal,0,1523.4555000000003,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,1450.91,4.761839121654695,Normal,0,1523.4555000000003,Fall
2024-01-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.0,0.0,0.0,0.0,3674.49,4.762021396166531,Normal,0,3858.2145,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Fall
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.14,15.0,16.0,15.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,13.0,1.0,7.0,8.0,7.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.86,13.0,14.0,13.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,15.0,0.71,5.0,6.0,5.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,4.0,1.57,11.0,12.0,11.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.43,3.0,3.0,3.0,636.56,4.761530727661171,Normal,0,668.3879999999999,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,18.0,0.29,2.0,2.0,2.0,799.26,4.761904761904756,Normal,0,839.2230000000001,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.57,4.0,4.0,4.0,1693.45,4.761876642357324,Normal,0,1778.1225000000002,Winter
2025-10-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.29,2.0,2.0,2.0,3018.75,4.761904761904762,Normal,0,3169.6875,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,3018.75,4.761904761904762,Normal,0,3169.6875,Fall
2024-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,3774.96,4.761904761904768,Normal,0,3963.708,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.29,2.0,2.0,2.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,3743.25,4.761904761904762,Normal,0,3930.4125000000004,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.29,2.0,2.0,2.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.14,1.0,1.0,1.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.29,2.0,2.0,2.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.43,3.0,3.0,3.0,3759.0950000000003,4.761917429594094,Normal,0,3947.0497500000006,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.14,1.0,1.0,1.0,3016.7,4.761825836178594,Normal,0,3167.535,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,3016.7,4.761825836178594,Normal,0,3167.535,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.29,2.0,2.0,2.0,3016.7,4.761825836178594,Normal,0,3167.535,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.14,1.0,1.0,1.0,3016.7,4.761825836178594,Normal,0,3167.535,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.14,1.0,1.0,1.0,3016.7,4.761825836178594,Normal,0,3167.535,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter
2025-11-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.43,3.0,3.0,3.0,2578.67,4.761757029786671,Normal,0,2707.6035,Fall
2024-01-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Winter
2025-08-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.43,3.0,3.0,3.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.29,2.0,2.0,2.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.14,1.0,1.0,1.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.29,2.0,2.0,2.0,2842.01,4.761770718611137,Normal,0,2984.1105000000002,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.29,2.0,2.0,2.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Spring
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.14,1.0,1.0,1.0,2505.8,4.76175273365792,Normal,0,2631.09,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,2505.8,4.76175273365792,Normal,0,2631.09,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,2505.8,4.76175273365792,Normal,0,2631.09,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.14,1.0,1.0,1.0,2505.8,4.76175273365792,Normal,0,2631.09,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.14,1.0,1.0,1.0,2505.8,4.76175273365792,Normal,0,2631.09,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.0,0.0,0.0,0.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,3774.94,4.761929990940259,Normal,0,3963.6870000000004,Fall
2025-04-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.57,4.0,4.0,4.0,1204.29,4.762142008984539,Normal,0,1264.5045,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,1204.29,4.762142008984539,Normal,0,1264.5045,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,1204.29,4.762142008984539,Normal,0,1264.5045,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,3502.01,4.7618367737385165,Normal,0,3677.1105000000002,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.0,0.0,0.0,0.0,3502.01,4.7618367737385165,Normal,0,3677.1105000000002,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,3502.01,4.7618367737385165,Normal,0,3677.1105000000002,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,3502.0,4.761850371216454,Normal,0,3677.1000000000004,Fall
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,4175.48,4.761847739661057,Normal,0,4384.254,Spring
2025-09-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,4040.79,4.761940115670452,Normal,0,4242.8295,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,4040.79,4.761940115670452,Normal,0,4242.8295,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,4040.79,4.761940115670452,Normal,0,4242.8295,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,3367.31,4.76196132818184,Normal,0,3535.6755000000003,Winter
2025-11-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.43,3.0,3.0,3.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.14,1.0,1.0,1.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Winter
2025-09-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.43,3.0,3.0,3.0,3158.19,4.761904761904757,Normal,0,3316.0995000000003,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Spring
2025-01-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.0,0.0,0.0,0.0,2578.67,4.761757029786671,Normal,0,2707.6035,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.29,2.0,2.0,2.0,2578.67,4.761757029786671,Normal,0,2707.6035,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.29,2.0,2.0,2.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,3.43,24.0,26.0,24.0,202.48,4.76096404583168,Normal,0,212.60399999999998,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,202.48,4.76096404583168,Normal,0,212.60399999999998,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,202.48,4.76096404583168,Normal,0,212.60399999999998,Spring
2025-01-01,MY_STORE,0,Grocery,MY_REGION,51.0,5.86,41.0,45.0,41.0,128.5,4.762645914396891,Normal,0,134.925,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,18.0,4.71,33.0,36.0,33.0,128.5,4.762645914396891,Normal,0,134.925,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.43,10.0,11.0,10.0,174.18,2.910781949707195,Normal,0,182.889,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,2.57,18.0,20.0,18.0,174.18,2.910781949707195,Normal,0,182.889,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.57,4.0,4.0,4.0,174.18,2.910781949707195,Normal,0,182.889,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.71,5.0,6.0,5.0,174.18,2.910781949707195,Normal,0,182.889,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,10.0,0.14,1.0,1.0,1.0,174.18,2.910781949707195,Normal,0,182.889,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.43,10.0,11.0,10.0,174.18,2.910781949707195,Normal,0,182.889,Fall
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,2693.85,4.761957792750144,Normal,0,2828.5425,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,624.27,0.9899562689220931,Normal,0,655.4835,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,1.0,1.0,7.0,8.0,7.0,645.38,0.9901143512349293,Normal,0,677.649,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,9.0,1.57,11.0,12.0,11.0,645.38,0.9901143512349293,Normal,0,677.649,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,8.0,1.29,9.0,10.0,9.0,645.38,0.9901143512349293,Normal,0,677.649,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,10.0,0.86,6.0,7.0,6.0,645.38,0.9901143512349293,Normal,0,677.649,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,20.0,1.43,10.0,11.0,10.0,645.38,0.9901143512349293,Normal,0,677.649,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,23.0,1.86,13.0,14.0,13.0,645.38,0.9901143512349293,Normal,0,677.649,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,10.0,3.0,21.0,23.0,21.0,645.38,0.9901143512349293,Normal,0,677.649,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,8.0,1.43,10.0,11.0,10.0,645.38,0.9901143512349293,Normal,0,677.649,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.14,8.0,9.0,8.0,645.38,0.9901143512349293,Normal,0,677.649,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,6.71,47.0,52.0,47.0,122.73,0.9940519840299835,Normal,0,128.8665,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,11.43,80.0,88.0,80.0,126.95,0.9925167388735763,Normal,0,133.2975,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,12.0,6.86,48.0,53.0,48.0,126.95,0.9925167388735763,Normal,0,133.2975,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,50.0,3.14,22.0,24.0,22.0,126.95,0.9925167388735763,Normal,0,133.2975,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,62.0,6.86,48.0,53.0,48.0,126.95,0.9925167388735763,Normal,0,133.2975,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,125.0,5.29,37.0,41.0,37.0,126.95,0.9925167388735763,Normal,0,133.2975,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,252.0,10.43,73.0,80.0,73.0,126.95,0.9925167388735763,Normal,0,133.2975,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,261.0,24.43,171.0,188.0,171.0,126.95,0.9925167388735763,Normal,0,133.2975,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,146.0,22.14,155.0,170.0,155.0,126.95,0.9925167388735763,Normal,0,133.2975,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,62.0,20.57,144.0,158.0,144.0,126.95,0.9925167388735763,Normal,0,133.2975,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,62.0,11.43,80.0,88.0,80.0,126.95,0.9925167388735763,Normal,0,133.2975,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.43,3.0,3.0,3.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,27.0,0.43,3.0,3.0,3.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.86,27.0,30.0,27.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,10.0,70.0,77.0,70.0,131.11,0.9915338265578607,Normal,0,137.6655,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,11.43,80.0,88.0,80.0,131.11,0.9915338265578607,Normal,0,137.6655,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,23.0,5.14,36.0,40.0,36.0,131.11,0.9915338265578607,Normal,0,137.6655,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,49.0,4.86,34.0,37.0,34.0,131.11,0.9915338265578607,Normal,0,137.6655,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,105.0,6.29,44.0,48.0,44.0,131.11,0.9915338265578607,Normal,0,137.6655,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,64.0,17.29,121.0,133.0,121.0,131.11,0.9915338265578607,Normal,0,137.6655,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,301.0,9.0,63.0,69.0,63.0,131.11,0.9915338265578607,Normal,0,137.6655,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,423.0,11.14,78.0,86.0,78.0,131.11,0.9915338265578607,Normal,0,137.6655,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,218.0,40.71,285.0,314.0,285.0,131.11,0.9915338265578607,Normal,0,137.6655,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,47.0,33.0,231.0,254.0,231.0,131.11,0.9915338265578607,Normal,0,137.6655,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,22.0,9.29,65.0,72.0,65.0,131.11,0.9915338265578607,Normal,0,137.6655,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,10.0,4.14,29.0,32.0,29.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,17.0,2.43,17.0,19.0,17.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.43,24.0,26.0,24.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.43,24.0,26.0,24.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,5.0,2.71,19.0,21.0,19.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,44.0,1.29,9.0,10.0,9.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,51.0,5.86,41.0,45.0,41.0,74.9,4.766355140186925,Normal,0,78.64500000000001,Winter
2025-10-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.43,3.0,3.0,3.0,299.59,4.76317634099936,Normal,0,314.5695,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,12.0,0.43,3.0,3.0,3.0,299.59,4.76317634099936,Normal,0,314.5695,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,12.0,1.71,12.0,13.0,12.0,299.59,4.76317634099936,Normal,0,314.5695,Winter
2025-09-01,MY_STORE,0,Grocery,MY_REGION,3.0,1.29,9.0,10.0,9.0,149.79,4.759997329594763,Normal,0,157.27949999999998,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,27.0,1.71,12.0,13.0,12.0,149.79,4.759997329594763,Normal,0,157.27949999999998,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,3.0,5.14,36.0,40.0,36.0,149.79,4.759997329594763,Normal,0,157.27949999999998,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,120.75,4.761904761904762,Normal,0,126.78750000000001,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,27.0,0.43,3.0,3.0,3.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,19.0,5.43,38.0,42.0,38.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,26.0,3.29,23.0,25.0,23.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,36.0,2.86,20.0,22.0,20.0,143.33,4.765227098304621,Normal,0,150.49650000000003,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,39.0,3.86,27.0,30.0,27.0,143.32,4.7585821936924315,Normal,0,150.486,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,12.0,3.86,27.0,30.0,27.0,143.32,4.7585821936924315,Normal,0,150.486,Fall
